,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
336,Peru,La Libertad,26715,2158,0,24557.0,1324.6231654105513,8.077858880778589
337,Peru,Lambayeque,24711,1650,0,23061.0,1885.1846200793411,6.677188296709968
338,Peru,Lima,349167,14009,0,335158.0,3285.195465023287,4.012120274825513
339,Peru,Loreto,17506,940,0,16566.0,1703.5811599844296,5.369587569976008
340,Peru,Madre de Dios,7366,136,0,7230.0,4238.204833141542,1.8463209340211784
341,Peru,Moquegua,11703,253,0,11450.0,6073.170731707317,2.161838844740665
342,Peru,Pasco,4657,100,0,4557.0,1712.7620448694372,2.1473051320592647
343,Peru,Piura,33299,1911,0,31388.0,1625.927734375,5.738911078410762
344,Peru,Puno,11588,278,0,11310.0,936.0258481421648,2.399033482913359
345,Peru,San Martin,16297,686,0,15611.0,1811.5829257447754,4.20936368656808
346,Peru,Tacna,11012,194,0,10818.0,2968.194070080863,1.7617144932800581
347,Peru,Tumbes,6735,293,0,6442.0,2677.9324055666,4.350408314773572
348,Peru,Ucayali,15295,309,0,14986.0,2596.3333899168224,2.0202680614579926
349,Peru,Unknown,0,0,594513,-594513.0,,
350,Russia,Adygea Republic,3775,31,3253,491.0,832.6422219085263,0.8211920529801324
351,Russia,Altai Krai,12914,164,11648,1102.0,549.5132080610022,1.2699396004336378
352,Russia,Altai Republic,2798,12,2235,551.0,1283.1154299445573,0.4288777698355968
353,Russia,Amur Oblast,3959,50,3514,395.0,495.85182810135973,1.262945188178833
354,Russia,Arkhangelsk Oblast,12290,257,9799,2234.0,1064.0434690760744,2.09113100081367
355,Russia,Astrakhan Oblast,6550,94,6144,312.0,643.725786573944,1.4351145038167938
356,Russia,Bashkortostan Republic,8384,33,8158,193.0,206.33510800230246,0.3936068702290077
357,Russia,Belgorod Oblast,8208,57,7521,630.0,529.5907543571228,0.6944444444444444
358,Russia,Bryansk Oblast,8927,37,7288,1602.0,737.1703295342128,0.41447294723871403
359,Russia,Buryatia Republic,6152,62,5223,867.0,624.878746910903,1.0078023407022108
360,Russia,Chechen Republic,2374,40,1811,523.0,165.20747316770368,1.6849199663016006
361,Russia,Chelyabinsk Oblast,14928,122,10969,3837.0,427.3646192023214,0.8172561629153269
362,Russia,Chukotka Autonomous Okrug,182,2,172,8.0,368.809272918862,1.0989010989010992
363,Russia,Chuvashia Republic,8301,85,7047,1169.0,674.2657277902912,1.0239730152993616
364,Russia,Dagestan Republic,12514,543,10744,1227.0,408.4356952039648,4.3391401630174204
365,Russia,Ingushetia Republic,5136,78,4408,650.0,1052.3662873968071,1.5186915887850467
366,Russia,Irkutsk Oblast,18211,274,14815,3122.0,757.4676762908168,1.5045851408489377
367,Russia,Ivanovo Oblast,8184,130,6708,1346.0,806.5867307415591,1.5884652981427174
368,Russia,Jewish Autonomous Okrug,772,10,642,120.0,476.50203068870593,1.2953367875647668
369,Russia,Kabardino-Balkarian Republic,7191,86,6344,761.0,830.5344710496772,1.1959393686552635
370,Russia,Kaliningrad Oblast,3941,67,3118,756.0,396.2400927408937,1.7000761228114691
371,Russia,Kalmykia Republic,5681,65,3332,2284.0,2062.720350891207,1.1441647597254003
372,Russia,Kaluga Oblast,8672,72,7367,1233.0,856.8695803394279,0.8302583025830258
373,Russia,Kamchatka Krai,4224,67,3250,907.0,1338.5854219681391,1.5861742424242424
374,Russia,Karachay-Cherkess Republic,6285,28,4703,1554.0,1347.8302827548493,0.4455051710421639
375,Russia,Karelia Republic,3610,16,2635,959.0,579.9345846640235,0.443213296398892
376,Russia,Kemerovo Oblast,8323,67,6281,1975.0,308.8452645519628,0.8049981977652289
377,Russia,Khabarovsk Krai,11325,101,9144,2080.0,852.5922568813417,0.8918322295805741
378,Russia,Khakassia Republic,3963,47,3366,550.0,737.2844935843412,1.1859702245773405
379,Russia,Khanty-Mansi Autonomous Okrug,21077,179,20289,609.0,1375.5651029242752,0.8492669734781991
380,Russia,Kirov Oblast,7769,120,5512,2137.0,605.4215975524414,1.5446003346634058
381,Russia,Komi Republic,7432,97,6376,959.0,883.8433390060092,1.3051668460710442
382,Russia,Kostroma Oblast,4277,58,3148,1071.0,664.8282980271216,1.3560907177928454
383,Russia,Krasnodar Krai,12937,241,10164,2532.0,230.876857347834,1.8628739274947823
384,Russia,Krasnoyarsk Krai,18852,530,14706,3616.0,655.3804853611875,2.8113727986420542
385,Russia,Kurgan Oblast,3472,26,2973,473.0,410.62661953291223,0.7488479262672811
386,Russia,Kursk Oblast,7682,56,6483,1143.0,688.8221965375969,0.7289768289507941
387,Russia,Leningrad Oblast,7519,91,5358,2070.0,414.5403943950213,1.2102673227822849
388,Russia,Lipetsk Oblast,5715,37,5113,565.0,496.86967756070464,0.647419072615923
389,Russia,Magadan Oblast,2522,23,1971,528.0,1750.2828073925505,0.9119746233148296
390,Russia,Mari El Republic,4612,47,4075,490.0,675.9163047954593,1.0190806591500434
391,Russia,Mordovia Republic,6057,40,5025,992.0,752.3700214643452,0.6603929337956084
392,Russia,Moscow,275633,5044,236055,34534.0,2203.9236017714998,1.8299695609741944
393,Russia,Moscow Oblast,71348,1278,54355,15715.0,950.8775039532158,1.7912204967203005
394,Russia,Murmansk Oblast,14138,194,11694,2250.0,1876.1686242712894,1.37218842834913
395,Russia,Nenets Autonomous Okrug,324,0,114,210.0,736.413846398618,0.0
396,Russia,Nizhny Novgorod Oblast,30599,543,27156,2900.0,945.9457788417784,1.7745677963332136
397,Russia,North Ossetia - Alania Republic,5440,68,4607,765.0,775.1882752773364,1.25
398,Russia,Novgorod Oblast,4832,86,3539,1207.0,796.7339185722107,1.7798013245033113
399,Russia,Novosibirsk Oblast,12410,410,11289,711.0,444.9864442284252,3.30378726833199
400,Russia,Omsk Oblast,10190,261,8917,1012.0,519.8764744926358,2.561334641805692
401,Russia,Orel Oblast,7975,122,6365,1488.0,1067.2508554734914,1.5297805642633229
402,Russia,Orenburg Oblast,11729,82,10667,980.0,593.0566510931781,0.6991218347685225
403,Russia,Penza Oblast,9875,122,8479,1274.0,741.5584366821738,1.2354430379746837
404,Russia,Perm Krai,9012,248,6244,2520.0,343.56007841038274,2.7518863737239236
405,Russia,Primorsky Krai,10985,113,9419,1453.0,574.2178536013679,1.028675466545289
406,Russia,Pskov Oblast,5091,65,3887,1139.0,799.7850901584488,1.2767629149479474
407,Russia,Rostov Oblast,19885,436,16054,3395.0,471.15806553421294,2.19260749308524
408,Russia,Ryazan Oblast,7747,47,6565,1135.0,690.7873031385478,0.6066864592745579
409,Russia,Saint Petersburg,40517,2762,27717,10038.0,757.0532900717218,6.816891675099341
410,Russia,Sakha (Yakutiya) Republic,8536,93,6632,1811.0,885.174162371802,1.0895032802249298
411,Russia,Sakhalin Oblast,5206,0,3679,1527.0,1062.0566688631343,0.0
412,Russia,Samara Oblast,10550,172,8210,2168.0,330.3570925319257,1.6303317535545023
413,Russia,Saratov Oblast,14332,93,9477,4762.0,581.9038145313548,0.6488975718671505
414,Russia,Smolensk Oblast,6408,137,5627,644.0,674.9895717903235,2.137952559300874
415,Russia,Stavropol Krai,14487,287,10225,3975.0,517.268343263086,1.9810864913370607
416,Russia,Sverdlovsk Oblast,27679,567,21087,6025.0,639.9390001424193,2.0484844105639652
417,Russia,Tambov Oblast,7288,46,6392,850.0,705.1411056241002,0.6311745334796927
418,Russia,Tatarstan Republic,6974,45,5898,1031.0,179.08298418913463,0.6452537998279323
419,Russia,Tomsk Oblast,6713,78,5462,1173.0,622.5655673850947,1.1619246238641443
420,Russia,Tula Oblast,9808,356,8801,651.0,657.4365471175147,3.6296900489396413
421,Russia,Tver Oblast,5862,227,4416,1219.0,456.58721695993296,3.872398498805868
422,Russia,Tyumen Oblast,8754,36,7402,1316.0,237.081572960676,0.4112405757368061
423,Russia,Tyva Republic,7321,71,6609,641.0,2275.5671045188087,0.9698128670946592
424,Russia,Udmurt Republic,4245,62,3261,922.0,280.5602480826731,1.4605418138987043
425,Russia,Ulyanovsk Oblast,14154,140,12136,1878.0,1135.3919163689275,0.9891196834817012
426,Russia,Vladimir Oblast,6906,201,5774,931.0,501.03857039316216,2.9105125977410946
427,Russia,Volgograd Oblast,13965,130,12334,1501.0,553.8862068254329,0.9308986752595776
428,Russia,Vologda Oblast,4124,45,3523,556.0,350.47493432844186,1.0911736178467508
429,Russia,Voronezh Oblast,16256,153,15125,978.0,696.5559558619368,0.9411909448818898
430,Russia,Yamalo-Nenets Autonomous Okrug,14398,98,13259,1041.0,2673.48996466418,0.6806500902903181
431,Russia,Yaroslavl Oblast,8041,45,7659,337.0,635.3086552409608,0.5596318865812709
432,Russia,Zabaykalsky Krai,5481,65,4602,814.0,510.9031828681048,1.1859149790184274
433,Spain,Andalusia,47612,1662,10671,35279.0,564.9663211866524,3.490716626060657
434,Spain,Aragon,32266,1302,3772,27192.0,2443.3092581626643,4.035207338994606
435,Spain,Asturias,4340,341,1063,2936.0,424.57237051276405,7.857142857142858
436,Spain,Baleares,12059,270,1533,10256.0,1014.8793994378143,2.238991624512812
437,Spain,C. Valenciana,34370,1541,9970,22859.0,690.8585762041936,4.48356124527204
438,Spain,Canarias,11479,209,1537,9733.0,520.1411390905165,1.820716090251764
439,Spain,Cantabria,6058,231,2287,3540.0,1041.5359302387556,3.8131396500495214
440,Spain,Castilla - La Mancha,34835,3065,6392,25378.0,1711.8970827229361,8.798622075498779
441,Spain,Castilla y Leon,38872,2931,8716,27225.0,1614.46472677826,7.540131714344517
442,Spain,Catalonia,128901,5797,26203,96901.0,1703.5905038980732,4.497249827386909
443,Spain,Ceuta,441,9,163,269.0,519.8693842907496,2.0408163265306123
444,Spain,Extremadura,8166,544,2652,4970.0,766.4554205649582,6.6617683076169465
445,Spain,Galicia,18593,702,9204,8687.0,688.5171718248982,3.7756144785672032
446,Spain,La Rioja,7333,393,3107,3833.0,2338.545337419596,5.359334515205236
447,Spain,Madrid,187045,8999,40736,137310.0,2816.2433757038348,4.811141703868053
448,Spain,Melilla,664,4,125,535.0,784.0451534437766,0.6024096385542169
449,Spain,Murcia,13371,193,2180,10998.0,898.7922667969832,1.4434223319123476
450,Spain,Navarra,14205,553,3905,9747.0,2185.5661854984874,3.8929954241464273
451,Spain,Pais Vasco,39430,1749,16160,21521.0,1810.4762429518607,4.435708851128583
452,Spain,Unknown,0,0,0,0.0,,
453,Sweden,Blekinge,624,17,0,607.0,390.96274576143753,2.7243589743589745
454,Sweden,Dalarna,2365,174,0,2191.0,821.2775119284915,7.357293868921776
455,Sweden,Gavleborg,3285,167,0,3118.0,1143.0778545629162,5.083713850837139
456,Sweden,Gotland,324,6,0,318.0,542.8408672050397,1.8518518518518519
457,Sweden,Halland,2356,83,0,2273.0,705.710383168388,3.5229202037351444
458,Sweden,Jamtland Harjedalen,1222,64,0,1158.0,934.1793440868436,5.237315875613748
459,Sweden,Jonkoping,5224,181,0,5043.0,1436.747625818553,3.464777947932619
460,Sweden,Kalmar,911,64,0,847.0,371.16107005206845,7.025246981339188
461,Sweden,Kronoberg,1548,116,0,1432.0,768.3564220798238,7.493540051679586
462,Sweden,Norrbotten,1685,88,0,1597.0,673.7493652361321,5.222551928783383
463,Sweden,Orebro,2860,172,0,2688.0,938.3048178343532,6.013986013986014
464,Sweden,Ostergotland,3954,277,0,3677.0,849.4183610994747,7.005563985837128
465,Sweden,Skane,5366,276,0,5090.0,389.4538283833892,5.143496086470369
466,Sweden,Sormland,2460,254,0,2206.0,826.7795926598102,10.32520325203252
467,Sweden,Stockholm,23739,2400,0,21339.0,998.6618041202637,10.109945659042085
468,Sweden,Uppsala,3919,243,0,3676.0,1021.3362591311735,6.20056136769584
469,Sweden,Varmland,1241,73,0,1168.0,439.42580750246094,5.882352941176473
470,Sweden,Vasterbotten,905,31,0,874.0,333.04383666499837,3.425414364640884
471,Sweden,Vasternorrland,1881,136,0,1745.0,766.6692480446063,7.230196703880915
472,Sweden,Vastmanland,2854,183,0,2671.0,1034.6390182892567,6.412053258584442
473,Sweden,Vastra Gotaland,19514,860,0,18654.0,1130.6689163389594,4.407092343958183
474,US,Alabama,144164,2437,0,141727.0,3239.9325535488906,2.0594842684712624
475,US,Alaska,6729,45,0,6684.0,681.8067525668181,0.7242884194065496
476,US,Arizona,212942,5451,0,207491.0,2927.250678937341,6.041792466461883
477,US,Arkansas,75160,1181,0,73979.0,2564.9724143124126,1.821153101596221
478,US,California,783313,15018,0,768295.0,1544.8584199971447,1.4726158068176334
479,US,Colorado,64336,2013,0,62323.0,881.2097084263132,2.0334984705494734
480,US,Connecticut,55527,4492,0,51035.0,1197.5309106266814,6.5158105510391495
481,US,Delaware,19449,621,0,18828.0,2033.1107108064334,2.558009398967391
482,US,Diamond Princess,49,0,0,49.0,,0.0
483,US,District of Columbia,14902,619,0,14283.0,2111.515567149227,4.153804858408267
484,US,Florida,681233,13287,0,667946.0,3523.976717295195,1.8421327112143615
485,US,Georgia,305021,6599,0,298422.0,3019.3721178652295,2.8690190377003164
486,US,Grand Princess,103,3,0,100.0,,2.912621359223301
487,US,Guam,2074,31,0,2043.0,1262.8707475537208,1.4946962391513985
488,US,Hawaii,11326,120,0,11206.0,418.44606390036836,1.838465651513308
489,US,Idaho,37247,441,0,36806.0,1579.9632897139206,1.0032151815843326
490,US,Illinois,275041,8672,0,266369.0,1441.0035806181918,1.8558327513052506
491,US,Indiana,110759,3503,0,107256.0,1346.4717832066463,2.908149199974838
492,US,Iowa,79804,1265,0,78520.0,2100.4457978298524,1.5817059811675507
493,US,Kansas,52486,594,0,51892.0,1383.1171072253428,1.210317312108685
494,US,Kentucky,61106,1108,0,59998.0,1120.724105395922,1.7687285431338882
495,US,Louisiana,160283,5342,0,154941.0,3733.9031317983195,4.510090882284929
496,US,Maine,5034,139,0,4895.0,225.15414690457158,3.362910612539997
497,US,Maryland,119744,3876,0,115868.0,1498.3643167182465,3.1866707333614683
498,US,Massachusetts,127181,9295,0,117886.0,1429.4307498409673,7.750352638518131
499,US,Michigan,128087,6969,0,121118.0,685.1587301762429,2.8542143237500217
500,US,Minnesota,88721,2015,0,86706.0,1261.0905289692173,1.6492882859752802
501,US,Mississippi,93087,2809,0,90278.0,3625.542447800062,3.3172428746402827
502,US,Missouri,112864,1825,0,111039.0,1432.3361520297208,1.020562550782283
503,US,Montana,10163,156,0,10007.0,874.9081308536685,1.0413011700810804
504,US,Nebraska,40797,442,0,40355.0,1279.1596280773126,1.286270096822427
505,US,Nevada,75419,1528,0,73891.0,830.8086483638789,1.2714436586548763
506,US,New Hampshire,7920,438,0,7482.0,340.2547539629565,2.5504484813921056
507,US,New Jersey,199309,16064,0,183245.0,1989.3869411669245,7.9908938721850715
508,US,New Mexico,27512,847,0,26665.0,1051.6240454551735,2.570814584613655
509,US,New York,449038,33081,0,415957.0,1019.6703584807321,4.255723579339345
510,US,North Carolina,192247,3235,0,189012.0,1780.9361218538065,1.9148766428890713
511,US,North Dakota,17607,192,0,17415.0,1678.1420613175292,0.7225541380290432
512,US,Northern Mariana Islands,68,2,0,66.0,123.31350645582475,2.9411764705882355
513,US,Ohio,143547,4612,0,138935.0,979.0851834487986,3.3684885644565266
514,US,Oklahoma,75804,943,0,74861.0,1607.759976377195,1.4069193324587437
515,US,Oregon,30342,521,0,29821.0,850.0646279969998,1.2359572808024395
516,US,Pennsylvania,154236,7940,0,146296.0,744.38381703144,3.588080527767695
517,US,Puerto Rico,40993,605,0,40388.0,959.8048681345709,1.360161870503597
519,US,Rhode Island,23620,1088,0,22532.0,1180.0665381573326,8.07361234787771
520,US,South Carolina,137240,3188,0,134052.0,2792.0931737803626,2.8250706875044442
521,US,South Dakota,18444,200,0,18244.0,1617.141081051999,0.8400691017366768
522,US,Tennessee,181439,2216,0,179223.0,2709.5738382875134,1.2692344445502182
523,US,Texas,707940,15051,0,692889.0,1996.52064410729,2.963556874087948
524,US,Utah,62852,440,0,62412.0,1710.0988273242028,0.8431449372770398
525,US,Vermont,1710,58,0,1652.0,203.1334458755762,1.5923367108605009
526,US,Virgin Islands,1257,19,0,1238.0,1171.831301040385,1.511535401750199
527,US,Virginia,139546,2988,0,136558.0,1552.5389847999609,2.500897000111522
528,US,Washington,82199,2037,0,80162.0,1135.25615389778,1.7117586347804399
529,US,West Virginia,13889,311,0,13578.0,599.2404678796695,2.1671369102822378
530,US,Wisconsin,97279,1238,0,96041.0,1172.4140453754853,1.0048877934930296
531,US,Wyoming,4781,49,0,4731.0,801.660984838427,1.2499979839011501
532,Ukraine,Cherkasy Oblast,2983,48,1345,1590.0,247.27463234166507,1.609118337244385
533,Ukraine,Chernihiv Oblast,3188,46,738,2404.0,316.9789558983639,1.4429109159347553
534,Ukraine,Chernivtsi Oblast,12917,329,7514,5074.0,1428.280777642878,2.5470310443601454
535,Ukraine,Crimea Republic*,3573,47,2400,1126.0,186.703355905297,1.315421214665547
536,Ukraine,Dnipropetrovsk Oblast,3878,89,1830,1959.0,120.94270440736048,2.294997421351212
537,Ukraine,Donetsk Oblast,2371,35,982,1354.0,56.9144586009125,1.4761703922395613
538,Ukraine,Ivano-Frankivsk Oblast,12212,277,5354,6581.0,889.2759668291037,2.26826072715362
539,Ukraine,Kharkiv Oblast,14464,295,4102,10067.0,540.5894308487299,2.039546460176992
540,Ukraine,Kherson Oblast,790,20,436,334.0,76.13430476851316,2.5316455696202533
541,Ukraine,Khmelnytskyi Oblast,4481,90,2044,2347.0,354.3118751013082,2.008480249944209
542,Ukraine,Kiev,19140,312,5828,13000.0,648.6376575843839,1.6300940438871474
543,Ukraine,Kiev Oblast,7611,156,4929,2526.0,430.50103510300124,2.0496649586125346
544,Ukraine,Kirovohrad Oblast,973,52,777,144.0,102.90318111488668,5.344295991778006
545,Ukraine,Luhansk Oblast,735,5,399,331.0,34.156925746561186,0.6802721088435374
546,Ukraine,Lviv Oblast,18129,515,6040,11574.0,718.8282730397566,2.8407523856804016
547,Ukraine,Mykolaiv Oblast,2374,57,815,1502.0,94.13085775257223,2.4010109519797806
548,Ukraine,Odessa Oblast,11205,160,2424,8621.0,470.73740037003614,1.42793395805444
549,Ukraine,Poltava Oblast,1461,33,714,714.0,104.32442969668794,2.2587268993839835
550,Ukraine,Rivne Oblast,11015,151,8576,2288.0,951.7835031681473,1.3708579210167953
551,Ukraine,Sevastopol*,763,22,517,224.0,172.15276696652387,2.8833551769331587
552,Ukraine,Sumy Oblast,2916,50,1302,1564.0,269.64596483505915,1.7146776406035664
553,Ukraine,Ternopil Oblast,11016,133,4862,6021.0,1053.2767174787905,1.2073347857661585
554,Ukraine,Vinnytsia Oblast,5200,98,3461,1641.0,333.24916655665174,1.8846153846153848
555,Ukraine,Volyn Oblast,6783,143,4774,1866.0,655.1534293413695,2.108211705734925
556,Ukraine,Zakarpattia Oblast,9110,290,4054,4766.0,724.8556256275847,3.18331503841932
557,Ukraine,Zaporizhia Oblast,2829,42,1075,1712.0,165.84243737381553,1.4846235418875928
558,Ukraine,Zhytomyr Oblast,4931,90,2379,2462.0,404.1163979796639,1.825187588724397
559,United Kingdom,Anguilla,3,0,3,0.0,19.99733368884149,0.0
560,United Kingdom,Bermuda,180,9,166,5.0,289.0498289788512,5.0
561,United Kingdom,British Virgin Islands,69,1,48,20.0,228.19724178986007,1.4492753623188406
562,United Kingdom,Cayman Islands,208,1,204,3.0,316.4942178940961,0.4807692307692308
563,United Kingdom,Channel Islands,644,48,575,21.0,377.7148253068933,7.453416149068322
564,United Kingdom,England,336622,37076,0,299546.0,601.3555519032749,11.014134548544064
565,United Kingdom,Falkland Islands (Malvinas),13,0,13,0.0,373.2414585127763,0.0
566,United Kingdom,Gibraltar,350,0,322,28.0,1038.8531061707874,0.0
567,United Kingdom,Isle of Man,339,24,312,3.0,398.6734405870731,7.079646017699115
568,United Kingdom,Montserrat,13,1,12,0.0,260.05201040208044,7.6923076923076925
569,United Kingdom,Northern Ireland,9165,575,0,8590.0,487.0854591836735,6.273867975995637
570,United Kingdom,Scotland,24126,2505,0,21621.0,441.6012300258087,10.38298930614275
571,United Kingdom,Turks and Caicos Islands,668,5,572,91.0,1725.2957280851285,0.7485029940119761
572,United Kingdom,Unknown,0,0,0,0.0,,
573,United Kingdom,Wales,20445,1603,0,18842.0,651.4050850697762,7.840547811200782
